histy_x,tx
0.0005,0.005699381761978361
0.0015,0.011143464340914108
0.0025,0.016601346875689996
0.0035,0.022204128946787367
0.0045000000000000005,0.027758611172444245
0.0055,0.033299293442260985
0.006500000000000001,0.03871577610951645
0.0075,0.04412535879885185
0.0085,0.049424541841466114
0.009500000000000001,0.054454625745197625
0.010499999999999999,0.05964340914109076
0.0115,0.06534279090306912
0.0125,0.0709455729741665
0.013500000000000002,0.07616885625965998
0.014499999999999999,0.0817164385073968
0.0155,0.08730542062265402
0.0165,0.09299100242879224
0.0175,0.09864898432325017
0.018500000000000003,0.10425866637226762
0.0195,0.11010984764848754
0.0205,0.1160921285051888
0.0215,0.12192950982556858
0.0225,0.12758059174210645
0.0235,0.13295567454184148
0.0245,0.13886895561934204
0.025500000000000002,0.14434063810995806
0.026500000000000003,0.14972262088761318
0.0275,0.1556704018547141
0.0285,0.16157678295429456
0.0295,0.16726926473835285
0.0305,0.17273404725104882
0.0315,0.1781919297858247
0.0325,0.1838361117244425
0.0335,0.189645893133142
0.0345,0.19540047471848093
0.035500000000000004,0.20129305586222127
0.036500000000000005,0.20694413777875914
0.0375,0.21254001987193644
0.0385,0.21851540075071763
0.0395,0.2241871826010157
0.0405,0.2299210642525944
0.0415,0.2358688452196953
0.0425,0.24138192757783178
0.0435,0.2472745087215721
0.0445,0.25289109074850963
0.0455,0.2587284720688894
0.0465,0.26480735261647165
0.0475,0.27056193420181057
0.0485,0.27606811658202696
0.0495,0.28176059836608525
0.0505,0.28761177964230517
0.051500000000000004,0.29380105983660854
0.052500000000000005,0.2997971406491499
0.0535,0.3057932214616913
0.0545,0.3118652020313535
0.0555,0.3177922830646942
0.0565,0.32409886288363876
0.0575,0.3303157429896224
0.0585,0.3362842238904835
0.0595,0.34224580481342454
0.0605,0.34817288584676526
0.0615,0.3544173658644292
0.0625,0.36028234709648926
0.0635,0.3658920291455067
0.0645,0.37186051004636783
0.0655,0.3773252925590638
0.0665,0.38334897328328543
0.0675,0.38889655553102226
0.0685,0.39477533671892245
0.0695,0.4003436189004195
0.07050000000000001,0.4061948001766394
0.07150000000000001,0.41183208213733713
0.07250000000000001,0.41756596378891586
0.0735,0.423244645617134
0.0745,0.4291855266063148
0.0755,0.43491940825789355
0.0765,0.4404738904835504
0.0775,0.44592487304040623
0.0785,0.45165875469198496
0.0795,0.457227036873482
0.0805,0.4631265179951424
0.0815,0.4686672002649591
0.0825,0.4743389821152572
0.0835,0.48025226319275777
