histy_x,tx
0.0005,0.0038525772413269565
0.0015,0.007591285204585137
0.0025,0.011728535641084035
0.0035,0.015780384119031352
0.0045000000000000005,0.01944317923024368
0.0055,0.023352691110605027
0.006500000000000001,0.02730964852349503
0.0075,0.0315892355575799
0.0085,0.03541334547938966
0.009500000000000001,0.03944621574432551
0.010499999999999999,0.043403173157215515
0.0115,0.0472937068245654
0.0125,0.051089349426857965
0.013500000000000002,0.05497988309420785
0.014499999999999999,0.05918355727624687
0.0155,0.06306460183709102
0.0165,0.0669836028239581
0.0175,0.07105442951491688
0.018500000000000003,0.0747172246261292
0.0195,0.07863622561299628
0.0205,0.08291581264708116
0.0215,0.08705306308358006
0.0225,0.09109542245502164
0.0235,0.09530858574356639
0.0245,0.09924656494344493
0.025500000000000002,0.10341228269946103
0.026500000000000003,0.1076918697335459
0.0275,0.11175320731799895
0.0285,0.11597585971304944
0.0295,0.11999924087147956
0.0305,0.12430729522508163
0.0315,0.12838761102254614
0.0325,0.132420481287482
0.0335,0.13638692780687772
0.0345,0.14039133075229637
0.035500000000000004,0.1443577772716921
0.036500000000000005,0.14895050482046612
0.0375,0.1531731572155166
0.0385,0.15720602748045245
0.0395,0.16167539664465194
0.0405,0.16585060350717376
0.0415,0.17001632126318986
0.0425,0.17429590829727473
0.0435,0.17864191907689972
0.0445,0.18239011614666362
0.0455,0.18674561603279433
0.0465,0.1909587793213391
0.0475,0.1955230395505959
0.0485,0.1999259849692553
0.0495,0.2046420709026038
0.0505,0.2090545054277689
0.051500000000000004,0.21322971229029072
0.052500000000000005,0.21758521217642143
0.0535,0.2218932665300235
0.0545,0.22602102786001668
0.0555,0.23042397327867606
0.0565,0.23468458209974946
0.0575,0.2392203750094891
0.0585,0.2437846352387459
0.0595,0.24816860244439382
0.0605,0.2527803082061793
0.0615,0.25696500417520685
0.0625,0.2612161238897745
0.0635,0.26560958020192815
0.0645,0.2696139831473468
0.0655,0.2738366355423973
0.0665,0.2780118424049191
0.0675,0.28219653837394665
0.0685,0.2867228421771805
0.0695,0.29095498367873673
0.07050000000000001,0.2948360282395809
0.07150000000000001,0.2988973658240339
0.07250000000000001,0.30295870340848696
0.0735,0.3070105518864343
0.0745,0.3114609428376223
0.0755,0.3155981932741212
0.0765,0.3193748576634023
0.0775,0.32352159720640694
0.0785,0.32756395657784854
0.0795,0.33161580505579585
0.0805,0.33572458817277756
0.0815,0.33983337128975927
0.0825,0.3437144158506034
0.0835,0.3476618841569877
0.0845,0.35123927730964843
0.0855,0.3553860168526531
0.08650000000000001,0.35926706141349724
0.0875,0.3631006604418127
0.0885,0.3670671069612085
0.0895,0.3707299020724208
0.0905,0.37479123965687383
0.0915,0.3786153495786836
0.0925,0.38267668716313663
0.0935,0.3865577317239808
0.0945,0.3906665148409625
0.0955,0.3951074166856448
0.0965,0.39916875427009785
0.0975,0.4032395809610566
0.0985,0.407006756243832
0.0995,0.4109067790176876
0.1005,0.41486373643057756
0.1015,0.41882069384346754
0.10250000000000001,0.42254042359371424
0.10350000000000001,0.4264878919000985
0.10450000000000001,0.43000835041372487
0.1055,0.4338799058680633
0.1065,0.43789379791998767
0.1075,0.44160403856372865
0.1085,0.4459120929173307
0.1095,0.4498880285432322
0.1105,0.45329461777878977
0.1115,0.4568055871859104
0.1125,0.4605158278296514
0.1135,0.4645676763075987
0.1145,0.4684107644424199
0.1155,0.47216845061868956
0.1165,0.47581226751689043
0.11750000000000001,0.479607910119183
0.11850000000000001,0.48379260608821056
0.1195,0.4878634327791693
0.1205,0.491478782357853
0.1215,0.49524595764062834
0.1225,0.498861307219312
0.1235,0.5027992864191906
0.1245,0.5065474834889545
0.1255,0.5101818112806497
0.1265,0.5137971608593334
0.1275,0.517697183633189
0.1285,0.5214643589159643
0.1295,0.5252505124117511
0.1305,0.529283382676687
0.1315,0.5329177104683821
0.1325,0.5367513094966976
0.1335,0.5402527897973125
0.1345,0.5437447809914217
0.1355,0.5473980869961282
0.1365,0.5511083276398693
0.1375,0.554723677218553
0.1385,0.5582631139451908
0.1395,0.5616412358612312
0.1405,0.5650952706293174
0.14150000000000001,0.5684354361193349
0.14250000000000002,0.57206976391103
0.14350000000000002,0.5757705154482653
0.14450000000000002,0.5793289303879146
0.1455,0.5828873453275638
0.1465,0.5863698474151673
0.1475,0.5899662187808395
0.1485,0.5931925149927882
0.1495,0.5963618765657025
0.1505,0.5997684658012601
0.1515,0.6032130114628406
0.1525,0.6065626660593637
0.1535,0.6102349502770817
0.1545,0.6135276702345706
0.1555,0.6170671069612084
0.1565,0.6205590981553175
0.1575,0.6237284597282318
0.1585,0.6271160707507779
0.1595,0.6304847035603126
0.1605,0.6340336293934562
0.1615,0.6374781750550367
0.1625,0.6406000910954223
0.1635,0.6442059515676002
0.1645,0.6471380854778712
0.1655,0.65043080543536
0.1665,0.653362939345631
0.1675,0.6564374098534881
0.1685,0.6597111515979655
0.1695,0.6629943824489485
0.1705,0.6662965915129431
0.1715,0.6696177787899491
0.17250000000000001,0.6728535641084035
0.17350000000000002,0.6762127078114324
0.17450000000000002,0.6791448417217034
0.1755,0.6819725954604113
0.1765,0.685056555074774
0.1775,0.6878368632809534
0.1785,0.6908828664692932
0.1795,0.6940617171487132
0.1805,0.6972595460411447
0.1815,0.6999924087147954
0.1825,0.7029624990510893
0.1835,0.7058851438548546
0.1845,0.7084661808244135
0.1855,0.7113224018826386
0.1865,0.714349426857967
0.1875,0.7174428755788355
0.1885,0.7202801184240492
0.1895,0.7231078721627571
0.1905,0.7260589842860395
0.1915,0.7293327260305169
0.1925,0.7321794579822364
0.1935,0.7349597661884157
0.1945,0.7376736506490549
0.1955,0.7403590677901769
0.1965,0.7432437561679193
0.1975,0.7462138465042132
0.1985,0.7490605784559327
0.1995,0.751802930236089
0.2005,0.7544978364837167
0.2015,0.7568131784711152
0.2025,0.759365748121157
0.20350000000000001,0.7617380247475898
0.20450000000000002,0.764309572610643
0.20550000000000002,0.7668621422606848
0.20650000000000002,0.7692723753131406
0.20750000000000002,0.7717300538981251
0.20850000000000002,0.7740928414180522
0.2095,0.776607454642071
0.2105,0.7791695133986185
0.2115,0.7815702573445685
0.2125,0.7838096864799211
0.2135,0.785897289911182
0.2145,0.7882885447506264
0.2155,0.790812647081151
0.2165,0.7931469672815609
0.2175,0.7956615805055797
0.2185,0.7982141501556215
0.2195,0.80059591588856
0.2205,0.80293023608897
0.2215,0.8051791543308283
0.2225,0.8073711379336522
0.2235,0.8097054581340621
0.2245,0.8119923328019434
0.2255,0.8138521976770667
0.2265,0.8159777575343505
0.2275,0.8182551430957261
0.2285,0.8204281484855386
0.2295,0.8225537083428224
0.2305,0.8248785394367266
0.2315,0.826985121080999
0.2325,0.8290917027252713
0.2335,0.8309990131329233
0.23450000000000001,0.8328398997950353
0.23550000000000001,0.834861079480756
0.23650000000000002,0.8367778789949138
0.23750000000000002,0.8387136567220831
0.23850000000000002,0.840554543384195
0.2395,0.8423859409398011
0.2405,0.8444071206255219
0.2415,0.8462290290746224
0.2425,0.8481742959082973
0.2435,0.8501575191679952
0.2445,0.8523495027708191
0.2455,0.8542283458589539
0.2465,0.8562779928641919
0.2475,0.8580050102482351
