histy_x,tx
-36.50627615062761,0.00128783000643915
-36.29707112970712,0.0034342133505044
-36.08786610878661,0.007941618373041425
-35.87866108786611,0.018244258424554627
-35.669456066945614,0.031337196823352655
-35.46025104602511,0.05044000858553338
-35.2510460251046,0.07125992702296631
-35.04184100418411,0.0935823138012449
-34.8326359832636,0.11096801888817343
-34.62343096234309,0.13693925735136295
-34.4142259414226,0.1571152607855763
-34.20502092050209,0.1725692208628461
-33.99581589958159,0.18780854260570937
-33.786610878661094,0.20047220433569435
-33.57740585774059,0.21184803605924019
-33.36820083682008,0.22172139944194033
-33.15899581589959,0.23288259283107962
-32.94979079497908,0.24232667954496673
-32.74058577405857,0.2498390212491951
-32.53138075313808,0.25820991629104956
-32.32217573221757,0.2704443013522215
-32.112970711297066,0.27988838806610855
-31.90376569037657,0.29104958145524784
-31.694560669456067,0.30156685984116754
-31.485355648535567,0.3090792015453959
-31.276150627615063,0.3195964799313156
-31.06694560669456,0.3288259283107962
-30.85774058577406,0.3380553766902768
-30.648535564853557,0.3500751234170422
-30.439330543933053,0.35737282678686405
-30.230125523012553,0.36660227516634464
-30.020920502092054,0.3747585318737926
-29.811715481171547,0.3833440652500536
-29.602510460251047,0.3919295986263146
-29.393305439330547,0.3987980253273234
-29.184100418410043,0.4060957286971452
-28.97489539748954,0.41339343206696705
-28.76569037656904,0.4209057737711954
-28.556485355648537,0.42970594548186297
-28.347280334728033,0.438720755526937
-28.138075313807533,0.44709165056879147
-27.92887029288703,0.4554625456106459
-27.719665271966527,0.4616870573084351
-27.510460251046027,0.4698433140158831
-27.301255230125523,0.4771410173857049
-27.09205020920502,0.48594118909637246
-26.88284518828452,0.4960291908134791
-26.67364016736402,0.5046147241897401
-26.464435146443513,0.5136295342348142
-26.255230125523013,0.5247907276239535
-26.046025104602514,0.5320884309937753
-25.83682008368201,0.5400300493668168
-25.627615062761507,0.5503326894183299
-25.418410041841007,0.5578450311225582
-25.209205020920503,0.5675037561708518
-25.0,0.578235672891178
-24.7907949790795,0.586391929598626
-24.581589958158997,0.594977462974887
-24.372384937238493,0.6031337196823349
-24.163179916317993,0.612148529727409
-23.95397489539749,0.6190169564284178
-23.744769874476987,0.6276024898046788
-23.535564853556487,0.6370465765185659
-23.326359832635987,0.6445589182227942
-23.11715481171548,0.6540030049366813
-22.90794979079498,0.6617299849753162
-22.69874476987448,0.6694569650139511
-22.489539748953977,0.6771839450525861
-22.280334728033473,0.685340201760034
-22.071129707112974,0.6928525434642623
-21.86192468619247,0.6997209701652711
-21.652719665271967,0.7102382485511909
-21.443514644351467,0.7188237819274519
-21.234309623430963,0.7256922086284607
-21.02510460251046,0.7349216570079413
-20.81589958158996,0.7441511053874219
-20.606694560669457,0.7503756170852112
-20.397489539748953,0.7611075338055374
-20.188284518828453,0.7690491521785788
-19.979079497907954,0.7765614938828072
-19.769874476987447,0.7827860055805964
-19.560669456066947,0.7913715389568574
-19.351464435146447,0.7999570723331184
-19.142259414225943,0.8059669456965011
-18.93305439330544,0.8149817557415752
-18.72384937238494,0.8235672891178362
-18.514644351464437,0.8293625241468123
-18.305439330543933,0.8385919725262929
-18.096234309623433,0.8467482292337408
-17.88702928870293,0.8540459326035627
-17.67782426778243,0.8617729126421976
-17.468619246861927,0.8690706160120194
-17.259414225941423,0.8791586177291261
-17.050209205020924,0.8860270444301349
-16.84100418410042,0.895471131144022
-16.631799163179917,0.9029834728482503
-16.422594142259417,0.9109250912212917
-16.213389121338913,0.9199399012663658
-16.00418410041841,0.9265936896329681
-15.79497907949791,0.9328182013307573
-15.585774058577407,0.9399012663661727
-15.376569037656903,0.9476282464048076
-15.167364016736403,0.9532088430993773
-14.958158995815904,0.9587894397939469
-14.7489539748954,0.9630822064820774
-14.539748953974897,0.968233526507834
-14.330543933054397,0.9731702081991841
-14.121338912133893,0.9761751448808754
-13.91213389121339,0.9804679115690059
-13.70292887029289,0.9839021249195103
-13.493723849372387,0.9877656149388278
-13.284518828451883,0.9909851899549256
-13.075313807531384,0.9927022966301777
-12.86610878661088,0.994848679974243
-12.656903765690377,0.9963511483150886
-12.447698744769877,0.9972097016527147
-12.238493723849373,0.9978536166559343
-12.02928870292887,0.9987121699935604
-11.82008368200837,0.9989268083279669
-11.610878661087867,0.9991414466623734
