histy_x,tx
-43.41004184100419,0.0048716507401161705
-43.20083682008368,0.00861907438635938
-42.99163179916318,0.014989694584972832
-42.78242677824268,0.021172943601274124
-42.57322175732217,0.03353944163387671
-42.36401673640168,0.04609331084879146
-42.15481171548117,0.0629567172568859
-41.94560669456067,0.08169383548810194
-41.736401673640174,0.10192992317781527
-41.52719665271967,0.1240397226906502
-41.31799163179916,0.1476484916619824
-41.10878661087867,0.1661982387108863
-40.89958158995816,0.1836237586659172
-40.69037656903765,0.1959902566985198
-40.48117154811716,0.20554618699643998
-40.27196652719665,0.2167884579351696
-40.062761506276146,0.2252201611392168
-39.853556485355654,0.23365186434326402
-39.64435146443515,0.2417088251826869
-39.43514644351464,0.2522016113921679
-39.22594142259415,0.2608206857785273
-39.01673640167364,0.27000187371182316
-38.80753138075313,0.27862094809818255
-38.59832635983264,0.2878021360314784
-38.38912133891213,0.2977328086940229
-38.179916317991626,0.3080382237211917
-37.970711297071134,0.31871838111298484
-37.76150627615063,0.3265879707700956
-37.55230125523012,0.3355817875210793
-37.34309623430963,0.3460745737305603
-37.13389121338912,0.35694210230466555
-36.92468619246861,0.3670601461495222
-36.71548117154812,0.3777403035413153
-36.50627615062761,0.3863593779276747
-36.29707112970712,0.39572793704328274
-36.08786610878661,0.4054712385235151
-35.87866108786611,0.4142776840921866
-35.669456066945614,0.42233464493160955
-35.46025104602511,0.4300168634064081
-35.2510460251046,0.43676222596964587
-35.04184100418411,0.4495034663668728
-34.8326359832636,0.4560614577477984
-34.62343096234309,0.46374367622259693
-34.4142259414226,0.47348697770282927
-34.20502092050209,0.482480794453813
-33.99581589958159,0.4899756417462994
-33.786610878661094,0.4984073449503466
-33.57740585774059,0.5074011617013303
-33.36820083682008,0.5167697208169383
-33.15899581589959,0.5214540003747423
-32.94979079497908,0.5311973018549747
-32.74058577405857,0.539816376241334
-32.53138075313808,0.549184935356942
-32.32217573221757,0.5581787521079257
-32.112970711297066,0.5664230841296607
-31.90376569037657,0.5756042720629565
-31.694560669456067,0.584410717631628
-31.485355648535567,0.5928424208356752
-31.276150627615063,0.5997751545812251
-31.06694560669456,0.6093310848791453
-30.85774058577406,0.6151395915308223
-30.648535564853557,0.6239460370994938
-30.439330543933053,0.6308787708450437
-30.230125523012553,0.6400599587783395
-30.020920502092054,0.648866404347011
-29.811715481171547,0.6576728499156825
-29.602510460251047,0.6687277496721
-29.393305439330547,0.6782836799700203
-29.184100418410043,0.6880269814502527
-28.97489539748954,0.697770282930485
-28.76569037656904,0.7052651302229714
-28.556485355648537,0.7140715757916429
-28.347280334728033,0.7236275060895632
-28.138075313807533,0.7313097245643617
-27.92887029288703,0.7401161701330332
-27.719665271966527,0.7487352445193926
-27.510460251046027,0.7547311223533817
-27.301255230125523,0.7627880831928046
-27.09205020920502,0.771594528761476
-26.88284518828452,0.7792767472362746
-26.67364016736402,0.7852726250702637
-26.464435146443513,0.791455874086565
-26.255230125523013,0.798388607832115
-26.046025104602514,0.8064455686715378
-25.83682008368201,0.814877271875585
-25.627615062761507,0.8240584598088808
-25.418410041841007,0.8343638748360497
-25.209205020920503,0.8409218662169753
-25.0,0.8474798575979009
-24.7907949790795,0.8568484167135089
-24.581589958158997,0.8619074386359372
-24.372384937238493,0.8707138842046087
-24.163179916317993,0.8774592467678465
-23.95397489539749,0.8842046093310842
-23.744769874476987,0.890949971894322
-23.535564853556487,0.8975079632752476
-23.326359832635987,0.9038785834738611
-23.11715481171548,0.9098744613078502
-22.90794979079498,0.9177440509649609
-22.69874476987448,0.9235525576166379
-22.489539748953977,0.9297358066329392
-22.280334728033473,0.9342327150084311
-22.071129707112974,0.9398538504777959
-21.86192468619247,0.9449128724002243
-21.652719665271967,0.9505340078695891
-21.443514644351467,0.9563425145212661
-21.234309623430963,0.962151021172943
-21.02510460251046,0.9668353007307471
-20.81589958158996,0.9705827243769903
-20.606694560669457,0.9752670039347944
-20.397489539748953,0.9780775716694767
-20.188284518828453,0.9801386546749105
-19.979079497907954,0.9836987071388416
-19.769874476987447,0.9868840172381483
-19.560669456066947,0.9891324714258942
-19.351464435146447,0.991193554431328
-19.142259414225943,0.9934420086190738
-18.93305439330544,0.9945662357129468
-18.72384937238494,0.9956904628068197
-18.514644351464437,0.9966273187183805
-18.305439330543933,0.9983136593591899
-18.096234309623433,0.9988757729061264
-17.88702928870293,0.9990631440884385
